Id,Predicted
24282374,183.3838
27863332,68.789764
18922939,162.84148
20862338,57.173016
15510043,59.72789
14967881,152.77635
3780206,114.62438
9233338,129.14069
22928803,52.055622
8992666,176.47983
2517989,178.82869
13112311,154.61469
19767688,73.54714
21010714,506.3533
6151241,97.69088
28942802,185.86932
17407926,66.310486
6263101,60.2177
21088999,169.39604
576426,190.51796
3530122,137.46019
3920562,79.31273
14026544,86.46046
8720899,114.903946
510543,65.99292
4766198,53.234596
1917629,100.65981
7087549,169.95895
7162435,425.6868
16751874,63.932762
15230,128.6848
19553123,112.896126
12781270,77.7076
15641562,120.71194
15508399,223.39026
21665842,266.5354
21459631,115.2264
5735314,112.979805
29105563,161.05052
26082405,77.92243
13222140,51.148823
19569023,138.01971
7401048,63.316254
14838160,63.09057
6239508,102.22118
23766462,173.46739
11206340,85.86095
25589838,101.7236
13495082,142.2167
242479,54.542625
8814070,180.67021
10144140,234.03539
27679047,89.61062
22325586,191.03377
25872986,78.96351
28452001,125.765526
20623901,139.39064
19788337,232.56303
21564252,144.50601
1898110,75.91437
20257357,125.76472
26784466,128.382
21297901,66.913376
11782120,199.12106
28032987,86.535
17514635,205.82568
13745575,145.72035
9991265,174.06512
14808279,205.00424
24731214,141.22548
24348514,62.711998
13885982,75.65414
28230532,90.21209
14616367,211.2194
12851100,81.780655
24985440,54.78534
22700180,53.53829
18572271,82.174355
284208,70.18461
18239613,43.737534
5818551,136.06212
11793542,100.77047
23901252,768.178
848220,174.76639
13044589,340.519
17832970,65.76824
1913540,111.39488
12797920,67.713104
19082354,43.74089
4308633,73.74308
12070890,121.87611
24583029,142.38704
6500246,59.688526
20520410,51.485126
23650259,66.6999
1620225,117.4861
2118102,159.00928
19563107,159.4523
29542458,139.12341
15859741,69.166245
28656795,144.29417
1695731,83.69663
20387920,49.86825
26417485,140.16235
27623260,188.43898
22598007,34.30699
24016145,110.48088
18648591,78.05277
27721695,65.4863
22612874,68.84213
21289640,53.05331
29127613,62.090733
2908417,44.67918
15147373,55.222298
13379269,27.631945
26188309,50.827324
13662692,176.1491
11757399,185.65273
2557654,79.03211
1133296,156.85481
6032168,63.294086
28513631,63.846916
21597844,195.58195
3512428,97.738434
6152725,226.12279
16288861,36.39664
19172071,179.52438
11720130,169.72435
4174847,57.75469
17249755,96.958755
25317671,104.93219
20913,104.029564
27372417,206.91669
2256979,200.23878
15632470,60.40888
23258680,72.81674
27234135,47.311886
19141428,44.811386
16227620,136.62277
14109586,198.93991
4582785,336.96994
27088097,104.857285
21740615,50.213238
22249573,76.00778
2447634,139.61494
3122636,253.69809
12358080,160.23991
19569514,118.93964
4431671,130.49489
19806972,82.15777
3488283,113.26912
16455256,84.386986
27542342,145.68616
1591811,109.7554
2243266,137.52693
14838161,130.51067
3865784,68.86388
13042051,193.73589
17791461,65.459206
26080646,180.53827
21512260,209.22668
19951510,191.03592
18054742,65.00518
23796635,102.427986
18877694,49.041172
20224936,130.15604
23529395,96.994705
13453271,93.57678
590511,69.89074
13614923,168.20345
19767346,70.71257
16100652,147.38313
3420223,143.88278
29132326,143.31372
26835960,145.33383
2277287,134.05934
19070337,122.79919
29658360,48.304943
23054077,195.09598
27928809,137.44519
21609824,66.40809
9488756,59.037025
9544914,59.28436
16314114,81.55179
29261098,196.99268
17254708,81.37515
27200886,27.698772
20515035,82.746185
6796530,75.53585
2440846,64.086754
22068519,64.962746
26086768,211.66136
29511905,88.8301
14090665,120.91667
21054217,314.9848
16423772,65.22679
448049,50.038906
27519196,81.71276
14570670,85.0987
28412973,77.54032
12537513,265.26187
8309474,57.632862
12738718,123.36898
3868100,170.18536
15665469,53.230972
20437233,50.285206
29227369,277.85205
8337340,76.62087
21632770,50.89747
5536638,71.86807
7780335,130.72168
11571841,58.01311
13957499,78.64944
16963544,77.45321
7801672,144.51857
20982422,44.9268
9969781,63.96995
18680331,172.24287
537386,180.53261
29752473,90.93811
28152156,70.29813
29457048,58.043804
8269318,45.732506
12827964,103.15432
18908677,218.48518
4872465,30.405937
4663662,93.91462
20356797,96.9611
13560874,131.03899
21355005,75.46852
26355413,153.45316
13741194,74.06319
8582696,56.684944
12019843,73.93986
391955,165.38477
12955534,78.55728
13879965,78.632225
20406017,86.72996
823880,92.08165
18375138,67.921776
6248093,133.96898
16154699,158.61635
29741017,102.427986
28490751,218.34973
26085068,127.63305
15300942,163.19958
16814382,58.95593
14321040,203.64935
6326681,145.89359
18151035,149.02344
4820119,129.67424
19716501,80.72732
24230182,61.05343
26996347,105.48621
14388173,188.1301
26991656,456.84756
29054499,144.76096
15583980,48.504017
13222669,96.49492
14773256,160.96082
20653090,71.18081
5744764,103.283104
26604822,180.81822
25098068,241.17447
17006745,85.61875
25905991,258.4664
20135558,145.42465
20194449,48.79233
600286,144.23515
21897775,59.62419
819270,140.89731
17430505,57.92409
19192689,47.976826
17097239,112.25031
23059062,61.783203
18109852,72.022064
20245126,59.159126
11372330,140.23663
4362570,161.4308
4642547,145.04831
18159825,80.52216
17777286,114.74321
20686099,223.91287
6688671,160.57793
19295652,155.34659
5432743,66.20412
22281888,154.05304
27612925,43.201435
23143173,44.678696
4774763,121.291504
17389187,70.6683
2310594,96.77263
28720687,27.249857
19567443,137.10907
1669149,180.83258
13641625,122.41048
25312773,128.74321
21394213,162.99138
16434642,233.06741
26749031,64.30253
29485447,81.117256
1403827,83.01294
21752545,103.235344
5991641,109.47246
3673938,46.809143
17512864,193.7889
14959164,66.12155
18503938,155.96683
2243962,96.25267
15252363,140.81825
9548756,218.35713
9691204,208.44069
28340276,423.29874
23773431,63.04204
22574255,54.60988
25278972,215.6333
14951203,57.290455
12083868,259.91443
17926910,120.46947
28220182,89.43963
26599049,47.57531
15857916,52.742325
4456555,180.54037
8355794,91.2175
22585795,154.50232
18288371,173.4262
26202688,170.16232
865355,67.853455
28308296,139.83125
15044215,102.4609
16067542,144.81865
4587554,58.891262
6001291,152.01067
29239921,226.54596
14916806,170.13217
1090732,57.390778
21661644,231.4951
17461591,162.86209
9405466,165.46346
4767549,130.55048
29214903,94.22514
12515056,184.15689
21406187,96.79464
25659657,66.078995
1948745,263.83786
3829609,130.86037
27876953,52.157
10405891,141.35846
8501574,363.91025
1793097,186.24979
4089492,69.68625
24367113,148.39136
2897507,41.033096
16456120,70.44884
14935831,213.09187
5686255,169.65659
17762827,43.1152
26531817,289.6107
28688602,85.5655
25535697,354.7068
29302033,189.09276
13251558,102.427986
24475318,86.729576
18691084,42.54326
8475392,53.23919
7938492,148.29262
20325356,441.40137
27672450,77.493355
1479731,60.742558
28987232,38.440304
12762161,289.48578
22294268,66.39163
28434180,182.7733
19459142,102.427986
15220,85.26733
15715221,111.409744
21024610,67.134834
548133,156.53537
18994641,235.17519
19412207,119.91698
834190,152.2195
23892803,141.97888
7246903,108.99296
21628183,44.593266
11991426,153.79237
219066,147.56612
17654611,61.12908
1758391,59.378666
10045963,207.8564
23378712,489.79742
19737981,59.983818
193393,75.9599
16570975,64.66859
20364111,170.2613
29510584,221.71799
6758600,66.898994
23539430,141.556
28282908,65.02069
21565540,52.180847
21563815,224.20885
28071720,158.40802
27128152,95.686714
24913445,77.86931
15377806,68.79829
18999839,46.21749
27539706,75.30117
28052281,62.64132
20550403,109.63545
16852728,25.471603
22571719,113.398674
8507219,54.663498
22456718,160.93225
13148916,55.307884
12227008,76.30369
17346379,78.79684
24632914,88.35143
9274039,109.518936
15910664,75.05954
4573897,81.54267
27725029,102.97569
21153966,143.43234
4941771,132.86873
17703185,58.10842
21629885,71.46601
26075704,155.43118
22066430,120.958374
14928089,65.67149
29338559,49.284077
18911463,153.22232
15086862,57.03475
28489264,185.78992
24808312,53.630833
1586927,176.38704
21287982,71.76022
23605182,108.50148
16159931,122.5533
187671,173.05779
16577736,59.449875
9876492,38.020107
6560394,43.008316
21292741,62.732742
24780277,159.81494
8635964,50.727303
22084212,174.32458
24112345,52.030216
29755285,67.32723
19386444,131.12656
22869573,219.78847
28245948,175.64203
6972089,129.40952
21477849,164.09146
15505535,289.2044
29678787,69.057816
9116126,170.69612
28101132,136.53426
9678327,94.17171
20979336,161.01915
2087524,82.38461
1327940,124.80529
26037255,82.83577
12882920,85.41882
28105759,181.22345
1091582,78.69208
66251,209.69572
18360811,162.27765
4378951,126.19873
27973906,744.03595
4760504,49.50037
9460093,89.85453
25112406,58.17247
8440352,92.028175
3635624,149.23804
21798407,179.1541
19440004,89.75327
25947865,67.92648
21199546,126.1697
21295182,180.77469
3307936,159.38649
13894813,79.30185
24753877,53.14611
2112142,67.86566
7678453,64.396675
11843397,78.24245
6640144,187.57115
26193614,226.97977
13464667,54.206844
3235070,160.23265
27430466,80.65792
7917779,123.58926
9665709,134.83669
2207459,211.03217
10746511,131.87366
418291,155.97107
14366054,76.98957
12366762,282.89685
18840369,114.29035
13031184,56.910248
22073638,152.89462
23612284,126.51788
16476482,263.9872
4649627,69.970856
281842,112.21838
2017517,127.94492
594020,81.05973
24222372,271.25537
27237539,624.34814
27369583,201.03586
19979903,45.285286
23433585,40.29604
15095589,60.596798
4480308,134.848
23881662,218.16946
1277972,106.69442
3372399,145.00008
21983275,212.81717
6934249,124.17341
3217221,60.528576
20871275,199.68141
28229597,43.590523
23811416,87.91571
4291654,82.489075
6555427,64.80688
19297819,76.80655
18615903,64.89103
6798811,104.61893
19986087,58.385624
27195515,60.955414
3272552,227.84906
19623916,134.63132
4208547,45.11695
23668739,387.6154
25396117,71.50994
4840381,195.0038
6361204,79.8305
25282777,119.06446
26845532,103.15728
13437815,73.82172
19811816,356.38297
26926704,44.549416
12205604,97.3608
19583985,58.46632
21886461,403.1402
15789405,110.89773
882209,60.363922
666220,72.107544
15610486,77.64956
28899566,47.596443
12955454,82.59839
13824675,124.77434
13312968,66.20412
19397470,157.44893
10245677,89.85453
494937,450.83694
17541599,63.084217
6422762,74.9052
29035277,58.145256
17955761,74.16109
29542612,171.95883
24807684,174.76776
7858541,169.82219
22832352,128.19444
12827146,91.65289
13894648,58.638016
21782140,120.64601
19505573,54.439205
16666789,72.465904
12846229,167.157
16009487,268.1321
25949877,196.07361
24936998,160.9343
22011396,57.1122
8192532,66.319
20363178,44.380257
941165,48.40135
19050,80.21527
22635765,36.089855
14234561,99.47998
28976720,88.68927
22730514,124.51342
9731739,285.17975
10019404,79.18893
15344363,56.069572
6572570,45.469296
22279575,55.34915
7775431,81.787285
13076887,170.63216
21346557,146.52045
19134814,234.40268
27393765,57.3925
29394660,215.348
27759736,57.711132
10206990,143.14516
1497024,287.5762
11457547,91.383835
20649922,74.742424
8518280,152.01875
24117174,43.57375
13162066,160.42928
13417267,142.72833
23447547,83.00952
6437347,47.185253
24725102,90.627594
19280212,63.409485
12385002,125.51935
9365025,85.39864
21998044,67.08068
9660751,187.1291
6387739,43.85419
19594255,113.60837
22687693,178.50667
16497297,51.28365
27632496,58.949284
4978607,142.38185
28808793,86.46638
735677,140.7622
6559453,68.670105
16275257,55.95073
14387862,60.134663
23171129,127.04094
22162915,245.04861
21845780,86.98531
19837851,127.115814
9023240,192.75348
22124086,60.47398
21945454,158.70544
15931762,55.326244
28958147,135.6577
343971,90.18844
2925397,56.60074
24392740,93.782555
305667,125.7763
13848199,94.26212
9182008,138.19865
29180505,51.090485
4227207,144.62415
28659364,28.16131
614269,119.67697
1656585,160.65865
808139,201.5986
9957205,52.89411
29652878,32.01768
27405874,161.81738
15832811,131.98979
19093551,117.28698
3790746,84.12121
20406782,146.39676
18626315,157.61397
15465050,74.55333
28557668,116.956726
9997980,61.85801
12813068,73.46877
16010783,382.32693
15269022,131.45065
29769981,69.74406
12759453,79.24413
8916387,149.87512
20912583,163.187
27448352,128.62587
9558425,102.427986
25547839,153.51624
12420694,106.32961
23584507,129.32924
776257,157.45512
22018219,106.757225
25367421,398.4927
26448768,27.47068
24520558,174.5265
24283841,181.9835
22178497,105.41404
20958399,176.35112
16018596,59.448536
11321187,132.70331
24751639,224.0928
16140940,122.30675
19049801,141.44357
6971871,182.64206
25839759,68.3419
19459082,74.82151
11840404,151.61783
292324,56.263588
7033871,60.200836
7581690,206.36992
29675631,65.99816
15462208,170.6927
7727644,168.162
12078997,142.3897
5402672,161.49571
26099509,110.123695
13490175,116.11572
545651,48.985317
23956264,62.980225
4759906,121.865105
21698446,76.0005
13651250,128.2067
13996617,70.41312
20769188,58.28781
6078788,317.9759
20255084,186.64267
12344391,31.123446
28369126,178.9303
24965929,111.99563
9685104,105.90394
23109818,144.6855
5136673,67.36151
5567361,112.39728
9474607,150.1872
9281947,55.645336
7675917,78.262405
9331036,61.23006
16930662,56.529793
16806575,46.888233
11981509,133.006
23238781,50.139034
15635287,67.23989
23542530,58.611664
13471329,206.04605
28981918,59.871082
7198592,285.02432
9371045,188.40318
14330713,99.259315
19470210,154.78207
3283409,128.69888
23741304,81.541534
14245639,222.01036
2446430,68.80975
1861281,83.69663
10167860,96.11262
2148025,162.17079
13209405,54.497776
25783309,69.08136
21991324,108.32971
16628617,161.39146
22852435,110.4269
4424391,114.91724
25262580,79.05863
17732486,130.63762
7272530,52.15966
24131843,75.70658
21173148,178.76767
4766618,76.96203
27111405,95.79801
1026992,147.77933
813554,120.304504
15088617,368.6315
3043029,238.88841
5672288,116.848366
258690,139.49786
16519911,159.648
28290447,170.91208
9463771,411.0502
9787590,383.28973
22017432,152.82439
14844098,192.78397
4908634,122.69102
8459183,158.5513
9664497,61.779842
23311527,100.26481
20996996,64.55292
16542661,110.66019
5728502,138.42531
26911755,162.10564
21700582,101.53899
28214275,76.06721
26335577,77.44728
7033271,97.539246
3696746,224.64171
15974157,110.764404
18149668,65.93395
7736787,105.98581
21698351,77.87276
4532913,54.558723
22531866,45.40706
16201781,92.399
7808745,79.81509
24120812,89.35932
654005,247.60728
342027,155.42776
652371,121.07959
4930306,155.18062
29232662,188.78831
9029289,140.17627
25284006,147.89342
18611605,62.39769
3692566,460.8211
1016105,288.7802
17585559,120.54595
4053987,43.359966
6346548,47.478687
18716289,137.45987
1834738,187.7245
28722807,169.51302
21517377,89.824005
23234199,61.134895
2193027,195.02597
23416137,71.82929
16793429,160.39879
21294092,523.34503
20801212,84.94882
18393875,61.952858
29533009,25.702883
15093495,136.98405
16338454,181.75826
12895146,73.52182
1797025,113.79247
20734,134.1926
10308738,455.02548
12693458,60.960396
9956933,73.209015
26814842,939.39014
9838585,145.0691
5353612,168.51657
10043942,153.80255
13741436,47.234486
18771633,68.02266
75389,107.63638
28885302,176.21576
4718436,246.29285
29313398,250.47379
602070,137.86742
6208855,73.05817
27785672,64.75037
9316528,38.780422
22689135,56.036423
12568741,176.38492
28893903,129.23155
27223466,93.80488
18996087,142.2167
9822373,64.70536
24210296,89.40388
28857304,201.03676
13531852,49.07774
16959759,66.469246
9844047,138.52214
9277581,164.37416
14967715,72.38951
16915184,195.02597
9296089,187.30249
25820809,52.068817
4921548,216.08781
20960223,62.086327
28616686,71.508064
9757875,71.89554
3563047,282.41034
19407214,170.52863
20194589,54.88126
16603017,71.1063
26896131,131.24976
27398613,57.980938
5737523,84.02305
27878324,67.16175
9644961,57.32137
28273699,199.97403
24908326,429.84503
9979707,71.24919
18503789,60.002354
2683387,82.9377
20326252,95.47482
28312177,176.63412
21812980,54.852203
20152950,56.7176
22936958,215.6333
11889832,51.688446
990367,177.54147
13563835,68.600266
9362527,74.50024
22309732,82.230316
23660722,147.25514
29208867,175.1124
8427772,79.89187
3559515,318.26538
23076968,61.736618
12986700,183.36476
22060065,66.574905
5010729,155.5968
11946733,155.71956
25492031,137.41483
16327138,46.893036
6476426,410.72818
7789606,172.02716
20036806,47.360332
11968680,127.78659
25893224,215.14832
28557512,128.55927
45542,205.87575
13618453,81.005554
14084988,188.40182
16425317,139.77258
20082404,62.43438
24560488,155.63362
25962847,89.68306
22624247,443.3056
9766922,105.98581
28487256,88.34284
15296957,104.30334
3646059,70.94645
24823200,33.715233
22812987,112.02814
171562,146.3197
7254952,260.98788
14820644,114.83127
19748676,134.45634
26488707,77.59098
29233640,157.3861
22808947,100.12134
20773820,398.2331
4566818,114.61386
12337005,233.47607
7435577,116.151245
6732446,62.72889
8364979,107.24617
20976974,83.08529
18766576,190.1078
2931544,111.8776
23504116,60.13397
18826370,62.219055
7303995,46.87616
22049875,101.47442
735936,172.35896
14784377,70.22025
15230576,289.2044
28016217,168.56152
25912647,69.83161
27748256,101.79157
6850801,304.15375
23006437,51.665653
15423388,83.902214
27936320,55.773705
21800820,58.81649
27026175,95.4289
6807871,120.89836
12563738,718.55963
2710442,110.99979
21504381,57.28498
6384643,48.932896
7835778,52.218582
19183619,43.168087
24739149,63.830933
24966304,119.14775
24267385,201.03586
22083314,97.19329
17681190,102.09432
9999714,59.631622
23803836,155.1242
8328900,50.58123
17953753,180.68352
7054048,80.37863
19346406,157.9164
587641,108.4536
20417560,262.48386
28284019,191.04149
2028925,128.31454
20567830,350.8679
5885542,62.323326
13997792,49.859802
25234477,151.78026
20480133,87.97474
20948411,54.861687
20568001,124.02746
16289203,64.295845
4792136,53.49479
13224318,51.016113
26861684,128.70157
2979097,130.20953
21445741,176.98279
16253413,47.783775
23714915,47.50705
26570316,143.87593
7500030,300.13483
1151582,89.047806
23339894,46.185894
19577620,104.30865
9239252,84.28863
131747,141.59706
213841,77.06136
18909484,78.16518
12320398,79.1757
24512493,46.49763
14705209,154.59195
26735233,57.52429
24517907,462.43787
18999626,98.36783
6224336,102.12179
14039239,65.61308
27432384,141.48598
1850695,130.83574
4651486,149.43916
11650863,163.99538
22689623,63.725082
13105778,107.526695
20474296,51.400455
5392517,91.62397
22011227,65.60204
29582966,660.5919
13743160,390.39114
12249359,114.56244
22923314,63.53875
12901480,120.88481
8713685,234.13629
24099296,300.1461
19573919,167.2716
14200678,138.85692
25583009,51.522617
7556814,65.88319
10542066,43.51679
1887291,163.80933
16823318,61.07486
9415026,85.08499
478832,156.76015
13046279,167.26532
24408644,121.647484
17405175,26.66118
9713934,41.46312
564184,93.39758
11477869,453.13556
9792323,122.52113
21799190,59.272266
19460590,83.69478
21713419,273.19418
16453837,481.9322
25834997,78.504005
21722921,60.330856
4376618,53.461334
10351249,196.1828
17540365,202.69177
29686857,153.83795
10021707,40.1288
263888,186.23375
21815517,179.6899
24327546,126.219406
21368978,46.699165
23358593,128.22784
20834832,65.85052
10124372,196.62663
14946346,245.36903
17934924,156.70284
15790816,67.20357
2231296,97.145584
26721396,67.99364
16533561,36.657852
22194993,115.33673
9298895,68.91668
24287261,156.67593
28637001,141.0966
26424881,260.93994
11943846,222.53271
26039073,131.66663
29058512,184.19484
19385839,236.90833
22453624,86.738304
28405083,78.90852
12832062,121.16941
4550647,78.275856
6865222,76.45929
6389473,236.47134
25909790,96.04876
9528959,113.704
8847268,140.6778
5021376,44.185364
2038278,170.61823
8569534,71.33093
17045488,57.997383
7479520,49.130955
22099266,55.014206
24889615,164.42442
21357792,59.69835
9866039,197.33939
5656458,154.08124
23724895,201.60033
23451554,188.30225
26455688,76.69945
25748111,56.895462
18190203,122.78961
8499619,174.3149
283550,163.1496
4981857,65.52098
6939024,152.20296
29337581,68.84213
14340165,96.60044
22410359,61.14963
3129731,100.18127
28458371,170.33449
25843716,51.850773
5863567,51.715305
16396119,137.91539
16844643,314.80414
29238286,194.8258
14467915,52.055622
22048368,63.361477
10919160,164.95482
3344815,58.857544
14221607,206.94617
4226269,78.44335
23485608,153.68834
19227138,52.564816
14177028,60.086834
25626152,62.67607
4077090,175.2942
15450848,101.73812
14100743,116.25106
13084346,114.63528
44212,97.131386
7545060,141.24678
28202752,62.70085
17000278,129.4204
25419785,118.224594
17774765,98.6641
1478946,90.1971
20590400,206.34468
21363363,154.70818
4031809,117.3975
2719640,46.7324
28781290,92.44222
7673484,37.442455
11553765,80.852936
15802389,89.45321
11458973,310.24103
23437788,228.54257
29037483,64.96236
19313965,29.906046
18793901,78.82333
27199454,35.90206
25775523,56.110794
21312595,164.10349
281703,147.14986
6121052,179.19717
19569344,97.55255
15009565,130.1953
23879630,64.37185
286838,69.61959
27050589,208.50754
8903254,39.246513
20362787,109.05516
28838700,158.04013
54213,139.86896
755684,162.87083
26847244,70.74108
29707579,276.80475
5875384,60.685608
789559,197.59714
13562013,203.99289
2012000,159.61737
22905737,85.04917
13627991,69.302
4191257,159.9244
25588973,49.324116
17029257,111.35357
7383380,82.4204
5084887,173.07852
21944362,65.70335
27140578,58.60776
25836289,272.40314
22189324,171.81248
21056510,42.61474
23644523,146.79585
24300863,168.78674
7746303,638.12915
5135121,91.20176
12240365,182.05902
9193390,102.427986
782554,167.91946
22189732,90.643234
24515524,128.58133
15535864,57.051373
27517686,163.91539
9792440,184.23839
11206039,95.84894
13226498,65.39463
14988596,159.46335
24426350,164.06955
13494532,95.04418
20692159,48.416985
958444,100.652016
22162572,164.60167
24445770,145.69524
10103745,97.83626
22544160,70.37624
8153240,321.85425
17511694,174.90668
27254736,162.33075
8239111,82.53499
22637100,43.14327
13094329,186.45488
276021,135.01817
19620699,135.91367
14404240,64.18636
7664939,325.41873
17677162,186.29002
27906833,123.00204
28583260,101.729904
18354627,99.8555
21728681,203.99289
6970776,120.13444
22934602,118.79084
4778638,56.1517
1044502,367.17255
25425056,20.510914
22058992,95.8477
19911778,150.83615
1335036,285.4363
21633253,172.0926
11650429,192.44771
13153265,140.0946
22167126,146.57465
25618958,236.85516
21785021,197.20464
20034233,172.63994
7603716,78.816605
19602635,43.67351
13638776,185.09853
15723034,66.26624
15035050,129.83366
27312987,67.86136
20645320,223.91287
18181542,112.992424
15700484,122.86048
22315136,59.994602
9533058,118.70465
17366042,206.03497
5288228,47.65397
8762135,146.52919
21765318,35.001106
24366001,656.3101
2165107,144.1821
29588060,123.795525
8403327,137.61961
24865151,406.2254
16025305,188.68596
22353031,92.96163
9695552,173.0967
13668833,141.93369
12830516,116.850395
13508285,184.80695
19345676,41.310776
6196860,112.29913
25590707,49.347084
22580902,81.09607
16163725,156.02513
7783855,153.32646
18782064,268.4763
13623671,77.45752
27022643,92.80101
24406529,144.62659
11634575,87.6205
16766743,390.18408
2089712,148.64452
28493700,86.21592
9530293,84.61337
597624,145.24103
8083931,67.27538
21134288,88.79845
4204988,226.18593
29095078,62.861378
3450210,194.97278
18077560,69.15268
3208747,140.56223
25236926,158.99141
26538746,140.70554
20758132,111.22835
6233889,54.772503
23340718,66.12819
4274462,60.956097
652459,212.41988
56467,191.22302
19719874,110.85629
21825573,92.575165
21370263,59.168945
9275520,60.583298
29661457,69.2097
19032888,76.306435
28408760,82.95782
29046616,249.67126
24831821,170.21616
4774924,77.57561
47199,100.47125
15218299,373.13202
21473601,155.23465
10038823,281.02432
27225784,176.01599
21490120,58.569202
13990819,128.80353
13416840,146.91443
10812027,185.21347
22309568,65.711586
22795221,1477.2467
18508087,145.80696
22101473,33.300816
708637,60.74884
23895225,57.043556
27494781,56.886738
18692028,167.82417
23485307,200.82013
23682816,662.6006
28525389,259.49545
9433088,140.20755
25515325,185.47559
5039939,56.9556
4555241,112.427086
16897571,69.72935
15992078,71.21271
2096720,159.80835
21228889,28.953028
3973944,75.455345
24948017,214.76508
9994304,105.29527
11031059,66.20412
17652552,91.914314
26168027,163.48605
25520373,65.46644
14058357,69.85854
9807758,177.07591
45910,412.7533
18066269,103.388435
3844026,74.579384
7749233,78.67465
7682344,127.46042
23565298,119.62017
19950630,86.676384
29278194,1176.087
13326671,49.804615
20602769,193.65721
19071374,67.78368
6716218,170.54918
24370001,753.4613
6586663,155.6933
9881037,318.57083
5414911,57.164978
44506,209.1268
4519644,160.29173
21136970,172.36069
1888006,60.99306
20870782,143.07161
21283357,178.10144
14139948,121.53959
26043779,240.55379
15765087,140.81253
12325075,143.72058
616585,211.73521
21515381,130.0199
19933546,43.99827
12172457,204.18176
7630422,156.47327
28111213,70.29373
13316577,179.89334
23611426,73.16488
17888519,117.59645
27610753,156.98122
4547273,188.00027
9790098,98.45145
25832504,805.503
28586924,86.19553
14619860,141.45221
16571138,55.181217
17539385,157.85008
15884157,59.15501
29689253,60.418346
2057403,186.24205
912376,39.630146
3545026,119.41513
6404264,102.427986
8621133,228.43698
2141975,83.2402
19058691,705.3117
14357362,89.81834
23664113,193.61761
15325255,337.24533
16768336,61.648678
15223434,91.35517
29330595,575.38995
17759520,450.02316
6575789,159.50275
17759868,47.057938
21844221,131.72949
5860123,166.96448
22984370,65.24278
234330,186.36214
26158601,187.2496
28311763,148.79153
8682875,133.66039
164989,102.95245
1244136,60.132725
11511603,460.79135
3395697,271.2929
19964109,55.4424
16429866,59.80431
20481653,181.21422
16352484,69.9515
12730434,130.57286
11752905,153.62596
19625202,182.94543
25139362,46.381516
514457,133.26947
9489073,104.24864
20849320,42.891872
13750812,50.689384
17759694,135.58891
22187524,150.6599
4310574,65.43665
25974812,47.885582
3739126,97.69088
11971174,51.817577
20514760,171.05194
9405261,167.79727
3083899,155.1941
4758601,32.299583
644575,55.3432
15367894,164.00282
27925155,195.02597
6462454,126.2024
19178193,128.65892
22344067,94.48845
4636874,58.51229
18387798,43.494633
1530561,314.8819
13314206,146.97952
27577216,68.389656
17944219,88.60124
16426099,89.47622
9653005,200.6963
12006770,95.789505
4963237,129.22498
9187221,50.77272
16987408,87.40544
29130572,577.29156
25145947,202.06233
5749569,157.3479
9895802,110.45943
21983105,132.80142
13299818,185.82953
13730290,136.797
1717226,161.5079
10615883,130.69664
2272500,184.33278
28627469,190.68887
905694,241.91101
2519770,114.804924
7489046,125.59252
7500270,126.9494
16451907,132.87987
23766156,274.19702
9350295,179.48962
28757614,171.44618
6071347,127.42558
18928562,180.65028
28436953,57.870625
20714171,204.72823
837282,182.39462
16393500,49.707085
9969559,219.56273
13490410,178.65135
10167436,72.71313
8520094,163.22314
3897601,54.20357
9916371,158.51025
21241568,178.27156
27977653,85.97513
24709379,59.552197
18071878,210.97974
17254460,256.85544
2524058,208.30075
25311295,372.9908
2543343,40.9901
11223389,349.39645
21945159,174.27328
17791938,71.73506
3198709,160.6273
28486948,102.720634
7665764,121.17684
20606669,88.249695
1365028,365.6538
21289989,69.922066
16720574,201.81851
23685999,66.319
27492948,54.188786
13926702,123.270744
20845031,207.53236
2803013,133.8684
6248335,161.63614
27030076,70.16829
26500695,55.545856
253623,86.84125
3464971,290.64914
26522398,59.957928
9858276,61.06491
4946624,152.02904
848718,61.748528
20423928,62.68183
640589,164.21004
26877393,52.636147
7733241,60.667618
21476597,196.28685
21850772,107.00296
21937451,169.97466
11221362,86.46266
24421683,222.23972
27195566,209.24278
21363896,109.30685
25417007,135.94824
25130960,143.93398
17256012,136.6739
18020906,64.173134
17133439,384.95584
16839311,63.424835
1325911,156.95029
10115542,158.79102
16965094,52.60151
22190700,63.29121
17302040,66.20412
7663730,67.60385
28125194,67.7307
20066828,39.93833
1107976,42.39844
24358619,122.13529
22356352,68.355385
4520449,66.20412
9496137,175.03722
20591404,86.55414
27736075,55.903908
8532128,184.96472
29314975,694.42993
13841625,64.91814
9451334,55.79872
3465977,194.91281
14314240,67.818825
19432208,93.91099
16908226,76.8843
13343199,289.82272
20026598,167.0542
29055747,90.38552
18326156,48.723263
7199464,73.07864
22687632,229.90807
13959538,120.7176
15856339,130.19807
16217520,148.71661
4407557,199.36957
6390092,137.7471
22550682,135.27681
19364266,80.59454
15095808,307.7944
6741922,56.514442
29516374,77.28521
1604489,250.11623
29237780,202.6566
23356673,159.1419
21964596,134.0714
15989547,48.442688
23130801,142.02087
24018753,102.63724
11772032,130.02628
12829824,194.09805
1316691,146.23799
25448433,63.169617
21427605,94.53632
14453189,192.28543
27801953,176.61305
28137157,45.56999
29734635,101.44383
243229,101.75706
13278654,130.32349
29383018,92.54063
3311830,62.10767
18040417,87.83086
22338304,105.23514
941642,154.66617
26470810,54.970135
21239497,94.624084
